text	label
There is a bigger scam all over India in issuing DL and RTO office is most corrupt. Mostly the jurisdiction falls under state and central minister can do a little. However can some legislation come in controlling RTO?	0
"Indian Jallikattu Train PM Massacre......?  Killed Gandhi... Father of India....? Killed 100+ Kashmiri in 2016.....? Killed 100+ Civilian in 2016 Demonetization.....?  #Pakistan Pl Help...... #UnitedNation Pl Help...... #China Pl Help......"	1
"Himachal high court also banned our very old tradition of buffalo fighting event in dussera.. Dont know why court want to show its superiority..instead it should ban killing of animals in slaughter house"	0
Need to send a request to FB to unfriend #indianexpress WTF is wrong with u guys ðŸ˜¡ðŸ˜¡ðŸ˜¡	1
No! All assembly elections could be held together but holding them with Lok Sabha is a huge mistake!	0
congress mukt bharat k saath saath Tumlogo ka v safaya ho jayega.....haram khoro..... 3 Yrs me 5000 Hindu ka converstion hua islam me .....is par kya bologe.....chutiya.  Party of India CPI.....	1
first of all jigar this is not only country of Hindus its a diversified    country having all religions togethers.u have jigar only on ur name but don't have jigar in u to respect the others religions and their sentiments.so be a man learn to respect other religions and people.	1
"Ur people r desecrating holy Quran, the peace msg of Islam"	1
Oh!!! he did he really have a heart eh ?	0
its a shame that we haven't taken any action yet and we still wait for more of these things to happen...kill them all..	1
This old man is useless.	1
"Sitharam yetchury must be send to the border post and must be asked to stay with the fighting Jawans,then he will realize that keeping the borders is not so easy like what he thinks and speak.He was running to JNU,for solidarity for the terrorist outfits inside the university,why he never show solidarity with our jawans,Iam doubtful for his citizenship in India."	0
go and file case man y to disturb people and blackmail aap as kumar viswas did	1
Warren Buff. Has warned for over valued m caps. Is there great sell off coming this week	0
Anything more than 10bps is atrocious. E-Wallets will get wiped out if PSU Banks support their wallets at no extra cost on Govt directive.	0
Lalu ji Namo Namo is ours People's Pm nd u r  not People's CM.	1
chinese leaders are using Veto tp protect terrorist in pakistan ? liars.	1
Human  lose  always  painfully. But how can it possible  mutilating   soldier  body. O.7 millions  army deployed by india  governments valley  of Kashmir . Pakistan  army  go to inside India  and  mutilated  soldier  body then back to barrack .If its  happen  really  India  army  must take  action  on   sector  commander  .It's failure  of Indian army .it also prove that Indian army is weaker  than pakistan  army. In terms  of training and  Cleverness .	1
Ask those dogs to keep quite ...who are disturbing modhiji to speak	1
He should go back to SLEEEP	0
"Sharon did not say, ""American English"", after reading her comment more carefully. She said, ""in American English"", so I believe it was a typo and she actually meant to say, ""in America, English should be the official language."""	0
"Sir , fact is that secular dynamics of this country is fast changing  & present setup is set to disintegrate this country."	1
but pakistan is governed by army  ? .....ruled by china	1
pak known how to defend us i think in will divides into 100 parts	1
U will support converstion bcze u knw u r also a converted muslim..whose ancestor were hindu...but they accept islam for their lives...so in our local language we call this types of muslim DOGLA..Or Hybrid.....Lol is talking abt ideology ....go and try to knw abt ur root...	1
A man who cannot respect his mother how do you expect him to respect his motherland	1
m also admirer of kangna acting skill..bt she is nt correct..she has problem with alll...	1
Absolutely pathetic piece of journalism from Indian express. This guy just made such an inspiring speech but all this news agency saw was criticism of AK. Highly disappointed!!!	1
The people who are depositing amount in the bank are black money holders and the deposited money is black money	1
Politicians are like diapers. They need to be changed often and for the same reason.	1
"Stay fooled, when people like you are blindly protecting and defending criminals. Desh kahan aur kaise aage bade ga?"	1
Abp means All Bjp Paid News to make fools in India	1
"It's true but our government will never understand, they will spend crores to advertise MakeInIndia bur will not focus on the key issues of Infrastructure and policies for ease of MakeInIndia"	1
Good work......just give government employee salary package as in private sector.....	1
Because of these parties like these we Hindus got united .... Infact we should thank them for making the impossible thing possible....2017 has started exceptionally well for BJP.... Waiting for up results	0
"Siva Das and you were tagging me in pages that trolled Yechury for attempting to get re elected to Rajya Sabha.   Yechury says sorry to disappoint you! ðŸ˜‚"	0
This is how he makes money.. vmby creating controversy and doing exactly what's wrong.	1
Welspun is weak. REC and GATI shall perform brilliantly. Wait for some positive news for Wockhard and Metalyst.	0
"India plagued with mafia gangsterism., gentlemen. Clean that first, other corruption will vanish itself."	0
Only a third class news paper like indian express can print such nonsense uttered by an idiot.	1
"It is greatest among all toppers .. Toppers among toppers ..I am general category guy , I say Dalits scientific skills are equivalent to westerners. It is this science views saving India from poverty , illogical thoughts , black vs white divisions etc... IT workers cannot even missile , so we have to rely on science ."	1
As if UN has no other work. They will not even hear this guy.	1
"Modi ji,  all the Pain & nÃ¶ Real Gain."	1
just saying whatever comes to mouth doesnt make a leader.	1
"means tougher for congress , easier for bjp ---this is what he means"	0
Where is the common 18% GST ? Vanished in thin air ?	0
Ribak Imdat EVM fraud... LOL... If #AAPTARDS still believe that was the reason for Delhi and Punjab loss.... Then you are true to your name....	1
"well as per national crime record per 100,000 people Kerala is number 1 in women sexual assault tally"	0
"PART TIME JOB WITHOUT INVESTMENT ""NO REGISTRATION FEES ""ðŸ‘‰Earn daily 400-500 by working 15 minutes , install """"champ cash"""" to play store in your phone. Sponser ID. 7369300 For more information type  ""JOIN "" and send WhatsApp  no. 97077,23222"	0
